city,city_ascii,state_id,state_name,county_name,lat,lng
Marion Oaks,Marion Oaks,FL,Florida,Marion,29.0011,-82.1953
Oroville,Oroville,CA,California,Butte,39.4999,-121.5634
Arlington,Arlington,WA,Washington,Snohomish,48.1701,-122.1442
East Hemet,East Hemet,CA,California,Riverside,33.7301,-116.941
Frankfort,Frankfort,IL,Illinois,Will,41.4892,-87.8363
South Burlington,South Burlington,VT,Vermont,Chittenden,44.4622,-73.2202
Palisades Park,Palisades Park,NJ,New Jersey,Bergen,40.8472,-73.9966
Ypsilanti,Ypsilanti,MI,Michigan,Washtenaw,42.244,-83.6208
Shafter,Shafter,CA,California,Kern,35.4794,-119.2013
Midway,Midway,FL,Florida,Santa Rosa,30.4169,-87.0229
Arbutus,Arbutus,MD,Maryland,Baltimore,39.2428,-76.6922
Portland,Portland,TX,Texas,San Patricio,27.8942,-97.3278
Mayfield Heights,Mayfield Heights,OH,Ohio,Cuyahoga,41.5174,-81.4534
Morristown,Morristown,NJ,New Jersey,Morris,40.7967,-74.4772
Plainview,Plainview,TX,Texas,Hale,34.1911,-101.7235
Culpeper,Culpeper,VA,Virginia,Culpeper,38.4704,-78.0001
Westminster,Westminster,MD,Maryland,Carroll,39.5796,-77.0067
Buckhall,Buckhall,VA,Virginia,Prince William,38.7239,-77.4476
La Crescenta-Montrose,La Crescenta-Montrose,CA,California,Los Angeles,34.2322,-118.2353
Agoura Hills,Agoura Hills,CA,California,Los Angeles,34.151,-118.7609
Rosedale,Rosedale,MD,Maryland,Baltimore,39.3266,-76.5084
Casa de Oro-Mount Helix,Casa de Oro-Mount Helix,CA,California,San Diego,32.764,-116.9688
Meadowbrook,Meadowbrook,VA,Virginia,Chesterfield,37.4301,-77.474
Whitehall,Whitehall,OH,Ohio,Franklin,39.9682,-82.8833
Harvey,Harvey,IL,Illinois,Cook,41.6076,-87.652
Albany,Albany,CA,California,Alameda,37.8897,-122.3018
Rolla,Rolla,MO,Missouri,Phelps,37.9459,-91.7607
Howard,Howard,WI,Wisconsin,Brown,44.5703,-88.0928
Altoona,Altoona,IA,Iowa,Polk,41.6483,-93.4783
Port Angeles,Port Angeles,WA,Washington,Clallam,48.1141,-123.4565
Forest Park,Forest Park,OH,Ohio,Hamilton,39.2861,-84.5258
Sand Springs,Sand Springs,OK,Oklahoma,Tulsa,36.1353,-96.1283
Merrifield,Merrifield,VA,Virginia,Fairfax,38.8731,-77.2426
Affton,Affton,MO,Missouri,St. Louis,38.5499,-90.3264
Plattsburgh,Plattsburgh,NY,New York,Clinton,44.6951,-73.4563
Oregon,Oregon,OH,Ohio,Lucas,41.6524,-83.4321
Hunters Creek,Hunters Creek,FL,Florida,Orange,28.361,-81.4358
Mokena,Mokena,IL,Illinois,Will,41.5327,-87.8781
Crest Hill,Crest Hill,IL,Illinois,Will,41.5723,-88.1124
Miamisburg,Miamisburg,OH,Ohio,Montgomery,39.6322,-84.2724
Homewood,Homewood,IL,Illinois,Cook,41.5591,-87.661
Broadview Heights,Broadview Heights,OH,Ohio,Cuyahoga,41.3196,-81.6779
Lincolnia,Lincolnia,VA,Virginia,Fairfax,38.8158,-77.1543
Alamo,Alamo,TX,Texas,Hidalgo,26.181,-98.1177
Universal City,Universal City,TX,Texas,Bexar,29.5521,-98.3074
Palm Valley,Palm Valley,FL,Florida,St. Johns,30.2011,-81.3948
Lackawanna,Lackawanna,NY,New York,Erie,42.8182,-78.8325
Nogales,Nogales,AZ,Arizona,Santa Cruz,31.3624,-110.9336
Lake Zurich,Lake Zurich,IL,Illinois,Lake,42.1956,-88.087
Evergreen Park,Evergreen Park,IL,Illinois,Cook,41.7213,-87.7013
Claremore,Claremore,OK,Oklahoma,Rogers,36.3146,-95.6095
Beltsville,Beltsville,MD,Maryland,Prince George's,39.0394,-76.9211
Kinston,Kinston,NC,North Carolina,Lenoir,35.2747,-77.5939
South El Monte,South El Monte,CA,California,Los Angeles,34.0493,-118.0484
Shelbyville,Shelbyville,IN,Indiana,Shelby,39.5352,-85.7793
Monroe,Monroe,WA,Washington,Snohomish,47.8595,-121.9851
Forest Park,Forest Park,GA,Georgia,Clayton,33.6209,-84.359
Arvin,Arvin,CA,California,Kern,35.1944,-118.8306
Punta Gorda,Punta Gorda,FL,Florida,Charlotte,26.8941,-82.0513
Brigham City,Brigham City,UT,Utah,Box Elder,41.5035,-112.0453
Holtsville,Holtsville,NY,New York,Suffolk,40.8124,-73.0447
Lexington,Lexington,NC,North Carolina,Davidson,35.8018,-80.2682
Erlanger,Erlanger,KY,Kentucky,Kenton,39.0109,-84.5864
Hermosa Beach,Hermosa Beach,CA,California,Los Angeles,33.8653,-118.3962
East Massapequa,East Massapequa,NY,New York,Nassau,40.6742,-73.4359
West Mifflin,West Mifflin,PA,Pennsylvania,Allegheny,40.3581,-79.9073
Orinda,Orinda,CA,California,Contra Costa,37.8808,-122.179
Hawthorne,Hawthorne,NJ,New Jersey,Passaic,40.9579,-74.1582
Angleton,Angleton,TX,Texas,Brazoria,29.1721,-95.4293
Clifton,Clifton,CO,Colorado,Mesa,39.0764,-108.4605
Lake Forest,Lake Forest,IL,Illinois,Lake,42.238,-87.8596
Madisonville,Madisonville,KY,Kentucky,Hopkins,37.3409,-87.5034
Bartow,Bartow,FL,Florida,Polk,27.8868,-81.8214
Lynn Haven,Lynn Haven,FL,Florida,Bay,30.2337,-85.637
Zachary,Zachary,LA,Louisiana,East Baton Rouge,30.6643,-91.1634
Sweetwater,Sweetwater,FL,Florida,Miami-Dade,25.7785,-80.376
Sartell,Sartell,MN,Minnesota,Stearns,45.6188,-94.2206
Englewood,Englewood,FL,Florida,Sarasota,26.9717,-82.3524
Prunedale,Prunedale,CA,California,Monterey,36.8064,-121.6555
Seabrook,Seabrook,MD,Maryland,Prince George's,38.9802,-76.8502
Boone,Boone,NC,North Carolina,Watauga,36.2111,-81.6669
Prichard,Prichard,AL,Alabama,Mobile,30.7735,-88.1301
Brookfield,Brookfield,IL,Illinois,Cook,41.8245,-87.847
Warrensburg,Warrensburg,MO,Missouri,Johnson,38.7627,-93.726
Stillwater,Stillwater,MN,Minnesota,Washington,45.0573,-92.8313
Naples,Naples,FL,Florida,Collier,26.1504,-81.7936
Twinsburg,Twinsburg,OH,Ohio,Summit,41.322,-81.4451
Sudley,Sudley,VA,Virginia,Prince William,38.7878,-77.4961
Seminole,Seminole,FL,Florida,Pinellas,27.8435,-82.784
Cutlerville,Cutlerville,MI,Michigan,Kent,42.8403,-85.6734
Ashland,Ashland,OH,Ohio,Ashland,40.8668,-82.3156
Highland,Highland,UT,Utah,Utah,40.4276,-111.7957
Hermiston,Hermiston,OR,Oregon,Umatilla,45.8326,-119.2854
Maitland,Maitland,FL,Florida,Orange,28.6295,-81.3718
Ferndale,Ferndale,MI,Michigan,Oakland,42.4592,-83.1313
Sherrelwood,Sherrelwood,CO,Colorado,Adams,39.839,-105.0014
Valle Vista,Valle Vista,CA,California,Riverside,33.7436,-116.8871
Groveland,Groveland,FL,Florida,Lake,28.6098,-81.8246
Roosevelt,Roosevelt,NY,New York,Nassau,40.6797,-73.5837
Orange,Orange,TX,Texas,Orange,30.1226,-93.7607
Springboro,Springboro,OH,Ohio,Warren,39.5615,-84.2348
Harrison,Harrison,NJ,New Jersey,Hudson,40.7431,-74.1531
Maumelle,Maumelle,AR,Arkansas,Pulaski,34.8522,-92.4
Badger,Badger,AK,Alaska,Fairbanks North Star,64.8006,-147.3877
Tinton Falls,Tinton Falls,NJ,New Jersey,Monmouth,40.2708,-74.0949
Rosedale,Rosedale,CA,California,Kern,35.3886,-119.2058
Deerfield,Deerfield,IL,Illinois,Lake,42.1654,-87.8516
Cedar Mill,Cedar Mill,OR,Oregon,Washington,45.5355,-122.8006
Durango,Durango,CO,Colorado,La Plata,37.2659,-107.8781
Knightdale,Knightdale,NC,North Carolina,Wake,35.7911,-78.4966
Central Point,Central Point,OR,Oregon,Jackson,42.3764,-122.9111
Midlothian,Midlothian,VA,Virginia,Chesterfield,37.4856,-77.6522
White Oak,White Oak,OH,Ohio,Hamilton,39.2106,-84.606
Lumberton,Lumberton,NC,North Carolina,Robeson,34.6312,-79.0186
Liberal,Liberal,KS,Kansas,Seward,37.0466,-100.9295
Haslett,Haslett,MI,Michigan,Ingham,42.7525,-84.402
Tavares,Tavares,FL,Florida,Lake,28.792,-81.7352
Winchester,Winchester,KY,Kentucky,Clark,38.0018,-84.1908
Cocoa,Cocoa,FL,Florida,Brevard,28.382,-80.7675
Dixon,Dixon,CA,California,Solano,38.4469,-121.825
Sylvania,Sylvania,OH,Ohio,Lucas,41.71,-83.7092
Cumberland,Cumberland,MD,Maryland,Allegany,39.6515,-78.7584
Cimarron Hills,Cimarron Hills,CO,Colorado,El Paso,38.8597,-104.6995
Point Pleasant,Point Pleasant,NJ,New Jersey,Ocean,40.0772,-74.0702
Norwood,Norwood,OH,Ohio,Hamilton,39.1605,-84.4535
North Valley Stream,North Valley Stream,NY,New York,Nassau,40.684,-73.7077
West Chester,West Chester,PA,Pennsylvania,Chester,39.9601,-75.6058
Fayetteville,Fayetteville,GA,Georgia,Fayette,33.4501,-84.471
Fate,Fate,TX,Texas,Rockwall,32.943,-96.3858
Gautier,Gautier,MS,Mississippi,Jackson,30.4106,-88.6568
Ellensburg,Ellensburg,WA,Washington,Kittitas,46.9999,-120.5475
Greenfield,Greenfield,CA,California,Monterey,36.3242,-121.2428
Weirton,Weirton,WV,West Virginia,Hancock,40.406,-80.5671
Ansonia,Ansonia,CT,Connecticut,Naugatuck Valley,41.3443,-73.0689
Fox Crossing,Fox Crossing,WI,Wisconsin,Winnebago,44.2228,-88.4763
Pinole,Pinole,CA,California,Contra Costa,37.9931,-122.2833
Augusta,Augusta,ME,Maine,Kennebec,44.3341,-69.7319
Harrisburg,Harrisburg,NC,North Carolina,Cabarrus,35.3125,-80.6485
Franklin Farm,Franklin Farm,VA,Virginia,Fairfax,38.9133,-77.3969
Matteson,Matteson,IL,Illinois,Cook,41.5095,-87.7468
San Carlos Park,San Carlos Park,FL,Florida,Lee,26.4765,-81.8193
Lake Shore,Lake Shore,MD,Maryland,Anne Arundel,39.103,-76.4876
Coronado,Coronado,CA,California,San Diego,32.6649,-117.1604
Alsip,Alsip,IL,Illinois,Cook,41.6701,-87.7368
Cinco Ranch,Cinco Ranch,TX,Texas,Fort Bend,29.7395,-95.7607
North Myrtle Beach,North Myrtle Beach,SC,South Carolina,Horry,33.8232,-78.7082
Santa Fe Springs,Santa Fe Springs,CA,California,Los Angeles,33.9329,-118.0625
Ronkonkoma,Ronkonkoma,NY,New York,Suffolk,40.8037,-73.1246
Onalaska,Onalaska,WI,Wisconsin,La Crosse,43.8883,-91.2075
Lakeway,Lakeway,TX,Texas,Travis,30.3544,-97.9864
Bradfordville,Bradfordville,FL,Florida,Leon,30.5735,-84.2055
Republic,Republic,MO,Missouri,Greene,37.1452,-93.4446
Brownwood,Brownwood,TX,Texas,Brown,31.7127,-98.9767
Sheridan,Sheridan,WY,Wyoming,Sheridan,44.7961,-106.9642
Syosset,Syosset,NY,New York,Nassau,40.8157,-73.502
East St. Louis,East St. Louis,IL,Illinois,St. Clair,38.6155,-90.1304
Marshfield,Marshfield,WI,Wisconsin,Wood,44.6627,-90.1728
Wisconsin Rapids,Wisconsin Rapids,WI,Wisconsin,Wood,44.3927,-89.8265
Springfield,Springfield,TN,Tennessee,Robertson,36.4949,-86.8711
Chowchilla,Chowchilla,CA,California,Madera,37.1095,-120.2349
Durant,Durant,OK,Oklahoma,Bryan,33.9949,-96.3923
Rutherford,Rutherford,NJ,New Jersey,Bergen,40.8203,-74.1057
Hopkins,Hopkins,MN,Minnesota,Hennepin,44.9259,-93.4056
Bayshore Gardens,Bayshore Gardens,FL,Florida,Manatee,27.4345,-82.5793
Thomasville,Thomasville,GA,Georgia,Thomas,30.8394,-83.9782
Palestine,Palestine,TX,Texas,Anderson,31.7544,-95.6471
Wallingford Center,Wallingford Center,CT,Connecticut,South Central Connecticut,41.4499,-72.8189
Lansdale,Lansdale,PA,Pennsylvania,Montgomery,40.2417,-75.2812
Phoenixville,Phoenixville,PA,Pennsylvania,Chester,40.1359,-75.5201
Country Walk,Country Walk,FL,Florida,Miami-Dade,25.633,-80.4353
South San Jose Hills,South San Jose Hills,CA,California,Los Angeles,34.0123,-117.9043
Altus,Altus,OK,Oklahoma,Jackson,34.6565,-99.3061
Ottawa,Ottawa,IL,Illinois,LaSalle,41.3555,-88.8261
Creve Coeur,Creve Coeur,MO,Missouri,St. Louis,38.662,-90.443
Martinsburg,Martinsburg,WV,West Virginia,Berkeley,39.4582,-77.9776
Round Lake,Round Lake,IL,Illinois,Lake,42.3435,-88.1059
Bensenville,Bensenville,IL,Illinois,DuPage,41.9579,-87.9442
Trinity,Trinity,FL,Florida,Pasco,28.1809,-82.6582
Seagoville,Seagoville,TX,Texas,Dallas,32.653,-96.5456
Centerton,Centerton,AR,Arkansas,Benton,36.3566,-94.2971
St. Michael,St. Michael,MN,Minnesota,Wright,45.2014,-93.692
Castaic,Castaic,CA,California,Los Angeles,34.4818,-118.6316
Knik-Fairview,Knik-Fairview,AK,Alaska,Matanuska-Susitna,61.5082,-149.6252
Fairwood,Fairwood,WA,Washington,King,47.4467,-122.143
Bellwood,Bellwood,IL,Illinois,Cook,41.8829,-87.8762
Concord,Concord,MO,Missouri,St. Louis,38.5117,-90.3574
Five Forks,Five Forks,SC,South Carolina,Greenville,34.8069,-82.2271
Preakness,Preakness,NJ,New Jersey,Passaic,40.9382,-74.2242
Lebanon,Lebanon,OR,Oregon,Linn,44.5317,-122.9071
Anna,Anna,TX,Texas,Collin,33.3472,-96.5508
Colonia,Colonia,NJ,New Jersey,Middlesex,40.5926,-74.3148
Clive,Clive,IA,Iowa,Polk,41.6147,-93.798
Elizabeth City,Elizabeth City,NC,North Carolina,Pasquotank,36.2942,-76.236
Nederland,Nederland,TX,Texas,Jefferson,29.9707,-94.0015
Kingsland,Kingsland,GA,Georgia,Camden,30.8194,-81.7216
Shenandoah,Shenandoah,LA,Louisiana,East Baton Rouge,30.4019,-91.002
Berea,Berea,OH,Ohio,Cuyahoga,41.3696,-81.8641
Ferguson,Ferguson,MO,Missouri,St. Louis,38.749,-90.295
Arcata,Arcata,CA,California,Humboldt,40.8615,-124.0758
Newton,Newton,KS,Kansas,Harvey,38.0368,-97.3449
Parole,Parole,MD,Maryland,Anne Arundel,38.9863,-76.5518
Melville,Melville,NY,New York,Suffolk,40.7824,-73.4088
Oxon Hill,Oxon Hill,MD,Maryland,Prince George's,38.7884,-76.9727
Iselin,Iselin,NJ,New Jersey,Middlesex,40.5697,-74.3172
Brook Park,Brook Park,OH,Ohio,Cuyahoga,41.4036,-81.8219
St. Marys,St. Marys,GA,Georgia,Camden,30.7567,-81.5722
Alton,Alton,TX,Texas,Hidalgo,26.2884,-98.3098
Laurel,Laurel,VA,Virginia,Henrico,37.6375,-77.5062
Boerne,Boerne,TX,Texas,Kendall,29.7847,-98.7292
La Marque,La Marque,TX,Texas,Galveston,29.3683,-94.9941
Princeton,Princeton,TX,Texas,Collin,33.1778,-96.5044
Arroyo Grande,Arroyo Grande,CA,California,San Luis Obispo,35.1241,-120.5845
Albert Lea,Albert Lea,MN,Minnesota,Freeborn,43.6548,-93.3643
Cullman,Cullman,AL,Alabama,Cullman,34.1775,-86.8407
Johnstown,Johnstown,PA,Pennsylvania,Cambria,40.326,-78.9194
Dover,Dover,NJ,New Jersey,Morris,40.8859,-74.5597
New River,New River,AZ,Arizona,Maricopa,33.8835,-112.0858
Trenton,Trenton,MI,Michigan,Wayne,42.1394,-83.1929
Ocean Springs,Ocean Springs,MS,Mississippi,Jackson,30.4082,-88.7861
Winder,Winder,GA,Georgia,Barrow,33.9917,-83.7218
Tallmadge,Tallmadge,OH,Ohio,Summit,41.1023,-81.4216
Fairmont,Fairmont,WV,West Virginia,Marion,39.4768,-80.1491
North Babylon,North Babylon,NY,New York,Suffolk,40.7314,-73.3248
Crowley,Crowley,TX,Texas,Tarrant,32.5781,-97.3585
North Bay Shore,North Bay Shore,NY,New York,Suffolk,40.7602,-73.2617
Franklin Park,Franklin Park,IL,Illinois,Cook,41.9361,-87.8794
Newburyport,Newburyport,MA,Massachusetts,Essex,42.8124,-70.8878
Redland,Redland,MD,Maryland,Montgomery,39.1339,-77.1464
Maryland City,Maryland City,MD,Maryland,Anne Arundel,39.1016,-76.8051
Lake Ronkonkoma,Lake Ronkonkoma,NY,New York,Suffolk,40.8297,-73.1128
West Haven,West Haven,UT,Utah,Weber,41.2083,-112.0541
Calverton,Calverton,MD,Maryland,Montgomery,39.0578,-76.9488
Lenoir,Lenoir,NC,North Carolina,Caldwell,35.9094,-81.5249
Panama City Beach,Panama City Beach,FL,Florida,Bay,30.237,-85.8776
Pinecrest,Pinecrest,FL,Florida,Miami-Dade,25.665,-80.3042
Palos Hills,Palos Hills,IL,Illinois,Cook,41.6986,-87.8266
Phelan,Phelan,CA,California,San Bernardino,34.4398,-117.5248
Burlington,Burlington,KY,Kentucky,Boone,39.0223,-84.7217
Amsterdam,Amsterdam,NY,New York,Montgomery,42.942,-74.1906
Manchester,Manchester,MO,Missouri,St. Louis,38.583,-90.5064
Centralia,Centralia,WA,Washington,Lewis,46.7223,-122.9696
Ocean Acres,Ocean Acres,NJ,New Jersey,Ocean,39.743,-74.2805
Kingstowne,Kingstowne,VA,Virginia,Fairfax,38.7625,-77.1444
North Massapequa,North Massapequa,NY,New York,Nassau,40.7031,-73.4678
Oconomowoc,Oconomowoc,WI,Wisconsin,Waukesha,43.0996,-88.4948
Steubenville,Steubenville,OH,Ohio,Jefferson,40.3653,-80.6519
Sycamore,Sycamore,IL,Illinois,DeKalb,41.9957,-88.6821
Logansport,Logansport,IN,Indiana,Cass,40.7472,-86.352
Colonial Heights,Colonial Heights,VA,Virginia,Colonial Heights,37.265,-77.3969
Guayama,Guayama,PR,Puerto Rico,Guayama,17.9743,-66.1104
Schofield Barracks,Schofield Barracks,HI,Hawaii,Honolulu,21.4936,-158.0617
Portsmouth,Portsmouth,OH,Ohio,Scioto,38.7538,-82.9445
Canby,Canby,OR,Oregon,Clackamas,45.2652,-122.6867
Bourbonnais,Bourbonnais,IL,Illinois,Kankakee,41.183,-87.8784
Menasha,Menasha,WI,Wisconsin,Winnebago,44.2125,-88.4271
McAlester,McAlester,OK,Oklahoma,Pittsburg,34.9257,-95.7734
Shorewood,Shorewood,IL,Illinois,Will,41.5169,-88.2146
Niles,Niles,OH,Ohio,Trumbull,41.1879,-80.7531
White Settlement,White Settlement,TX,Texas,Tarrant,32.7554,-97.4605
Fort Carson,Fort Carson,CO,Colorado,El Paso,38.7095,-104.772
Hybla Valley,Hybla Valley,VA,Virginia,Fairfax,38.7484,-77.0821
Cudahy,Cudahy,WI,Wisconsin,Milwaukee,42.9467,-87.8641
East Riverdale,East Riverdale,MD,Maryland,Prince George's,38.96,-76.9109
Scarsdale,Scarsdale,NY,New York,Westchester,40.9902,-73.7773
Spanish Lake,Spanish Lake,MO,Missouri,St. Louis,38.7884,-90.2077
Bryn Mawr-Skyway,Bryn Mawr-Skyway,WA,Washington,King,47.4949,-122.241
Tillmans Corner,Tillmans Corner,AL,Alabama,Mobile,30.5819,-88.2128
Dumont,Dumont,NJ,New Jersey,Bergen,40.9452,-73.9923
Nipomo,Nipomo,CA,California,San Luis Obispo,35.0319,-120.4985
Ashtabula,Ashtabula,OH,Ohio,Ashtabula,41.8805,-80.7984
Terrell,Terrell,TX,Texas,Kaufman,32.734,-96.2931
Cameron Park,Cameron Park,CA,California,El Dorado,38.6738,-120.9872
Wantagh,Wantagh,NY,New York,Nassau,40.6686,-73.5104
Mount Washington,Mount Washington,KY,Kentucky,Bullitt,38.043,-85.5551
Sevierville,Sevierville,TN,Tennessee,Sevier,35.8872,-83.5678
Cohoes,Cohoes,NY,New York,Albany,42.7732,-73.7077
Blythe,Blythe,CA,California,Riverside,33.6219,-114.6195
Burke Centre,Burke Centre,VA,Virginia,Fairfax,38.7903,-77.2999
Ammon,Ammon,ID,Idaho,Bonneville,43.4745,-111.9568
Alice,Alice,TX,Texas,Jim Wells,27.7556,-98.0653
Natchitoches,Natchitoches,LA,Louisiana,Natchitoches,31.7315,-93.0975
Franconia,Franconia,VA,Virginia,Fairfax,38.7682,-77.1587
Glenvar Heights,Glenvar Heights,FL,Florida,Miami-Dade,25.709,-80.3155
Mebane,Mebane,NC,North Carolina,Alamance,36.0852,-79.2736
Tiffin,Tiffin,OH,Ohio,Seneca,41.1165,-83.1805
Anoka,Anoka,MN,Minnesota,Anoka,45.2099,-93.3893
Cary,Cary,IL,Illinois,McHenry,42.2129,-88.2494
Steiner Ranch,Steiner Ranch,TX,Texas,Travis,30.3654,-97.896
Gibsonton,Gibsonton,FL,Florida,Hillsborough,27.826,-82.3761
Selma,Selma,AL,Alabama,Dallas,32.4166,-87.0336
Bay City,Bay City,TX,Texas,Matagorda,28.9838,-95.9601
Farmington,Farmington,MO,Missouri,St. Francois,37.7822,-90.4282
Pataskala,Pataskala,OH,Ohio,Licking,40.011,-82.7155
Brownsville,Brownsville,FL,Florida,Miami-Dade,25.8216,-80.2417
Charleston,Charleston,IL,Illinois,Coles,39.4842,-88.1781
Godfrey,Godfrey,IL,Illinois,Madison,38.9577,-90.2156
Idylwood,Idylwood,VA,Virginia,Fairfax,38.8896,-77.2056
North Canton,North Canton,OH,Ohio,Stark,40.8742,-81.3971
Lake Butler,Lake Butler,FL,Florida,Orange,28.4862,-81.546
Willimantic,Willimantic,CT,Connecticut,Southeastern Connecticut,41.7171,-72.2114
Troy,Troy,AL,Alabama,Pike,31.8021,-85.9664
Cahokia Heights,Cahokia Heights,IL,Illinois,St. Clair,38.571,-90.1525
North Aurora,North Aurora,IL,Illinois,Kane,41.8086,-88.3414
McKeesport,McKeesport,PA,Pennsylvania,Allegheny,40.3418,-79.844
Live Oak,Live Oak,CA,California,Santa Cruz,36.986,-121.9804
Hope Mills,Hope Mills,NC,North Carolina,Cumberland,34.971,-78.9597
Anacortes,Anacortes,WA,Washington,Skagit,48.4878,-122.6292
Brenham,Brenham,TX,Texas,Washington,30.1584,-96.3966
Pinehurst,Pinehurst,NC,North Carolina,Moore,35.1922,-79.4684
Mount Holly,Mount Holly,NC,North Carolina,Gaston,35.3136,-81.0073
Camano,Camano,WA,Washington,Island,48.1865,-122.4708
Gretna,Gretna,LA,Louisiana,Jefferson,29.9101,-90.0515
Stuart,Stuart,FL,Florida,Martin,27.1959,-80.2444
Jacksonville,Jacksonville,IL,Illinois,Morgan,39.7292,-90.2317
Siloam Springs,Siloam Springs,AR,Arkansas,Benton,36.1844,-94.5315
Woodmere,Woodmere,NY,New York,Nassau,40.6375,-73.7219
Eastlake,Eastlake,OH,Ohio,Lake,41.6581,-81.4322
El Dorado,El Dorado,AR,Arkansas,Union,33.2184,-92.664
Storrs,Storrs,CT,Connecticut,Capitol,41.8083,-72.2514
New Philadelphia,New Philadelphia,OH,Ohio,Tuscarawas,40.486,-81.4401
Zephyrhills,Zephyrhills,FL,Florida,Pasco,28.2409,-82.1797
Cortland,Cortland,NY,New York,Cortland,42.6004,-76.1784
Wayne,Wayne,MI,Michigan,Wayne,42.2774,-83.3877
Lemont,Lemont,IL,Illinois,Cook,41.6695,-87.9838
Clemson,Clemson,SC,South Carolina,Pickens,34.6837,-82.8124
Takoma Park,Takoma Park,MD,Maryland,Montgomery,38.981,-77.0028
Oak Grove,Oak Grove,OR,Oregon,Clackamas,45.4156,-122.6349
Kirksville,Kirksville,MO,Missouri,Adair,40.1986,-92.5752
Norcross,Norcross,GA,Georgia,Gwinnett,33.9379,-84.2065
St. Matthews,St. Matthews,KY,Kentucky,Jefferson,38.2497,-85.6384
Goodlettsville,Goodlettsville,TN,Tennessee,Sumner,36.333,-86.7026
Coalinga,Coalinga,CA,California,Fresno,36.142,-120.3242
South Ogden,South Ogden,UT,Utah,Weber,41.1722,-111.9576
El Reno,El Reno,OK,Oklahoma,Canadian,35.5429,-97.966
South Venice,South Venice,FL,Florida,Sarasota,27.0444,-82.4155
Bluffdale,Bluffdale,UT,Utah,Salt Lake,40.4744,-111.9381
Gainesville,Gainesville,TX,Texas,Cooke,33.639,-97.1487
West Columbia,West Columbia,SC,South Carolina,Lexington,33.9932,-81.0936
Morganton,Morganton,NC,North Carolina,Burke,35.7408,-81.7002
Los Lunas,Los Lunas,NM,New Mexico,Valencia,34.8115,-106.7803
Laguna Woods,Laguna Woods,CA,California,Orange,33.6099,-117.7299
Bon Air,Bon Air,VA,Virginia,Chesterfield,37.5187,-77.5713
Olivehurst,Olivehurst,CA,California,Yuba,39.0795,-121.5566
Conyers,Conyers,GA,Georgia,Rockdale,33.6646,-83.9966
Murray,Murray,KY,Kentucky,Calloway,36.6146,-88.3207
New Castle,New Castle,IN,Indiana,Henry,39.9191,-85.3697
Wahiawa,Wahiawa,HI,Hawaii,Honolulu,21.5012,-158.0178
Streetsboro,Streetsboro,OH,Ohio,Portage,41.2396,-81.3456
Woodcrest,Woodcrest,CA,California,Riverside,33.8789,-117.3687
Villa Rica,Villa Rica,GA,Georgia,Carroll,33.7294,-84.9177
Glassmanor,Glassmanor,MD,Maryland,Prince George's,38.8181,-76.9833
Johnstown,Johnstown,CO,Colorado,Weld,40.3499,-104.9482
Jenison,Jenison,MI,Michigan,Ottawa,42.9063,-85.8269
Fort Thomas,Fort Thomas,KY,Kentucky,Campbell,39.0801,-84.4518
Bethpage,Bethpage,NY,New York,Nassau,40.7495,-73.4856
Lebanon,Lebanon,IN,Indiana,Boone,40.0324,-86.4551
Hernando,Hernando,MS,Mississippi,DeSoto,34.85,-89.9921
Rancho Mirage,Rancho Mirage,CA,California,Riverside,33.7635,-116.4271
Stanford,Stanford,CA,California,Santa Clara,37.4252,-122.1674
Laurel,Laurel,MS,Mississippi,Jones,31.6956,-89.1449
North Druid Hills,North Druid Hills,GA,Georgia,DeKalb,33.8185,-84.3254
Stafford,Stafford,TX,Texas,Fort Bend,29.6271,-95.5654
Shelbyville,Shelbyville,KY,Kentucky,Shelby,38.2067,-85.2292
Aurora,Aurora,OH,Ohio,Portage,41.3118,-81.345
Buford,Buford,GA,Georgia,Gwinnett,34.1192,-83.9903
Clayton,Clayton,MO,Missouri,St. Louis,38.6444,-90.3303
Avenel,Avenel,NJ,New Jersey,Middlesex,40.5842,-74.2716
Danville,Danville,KY,Kentucky,Boyle,37.6418,-84.7777
Flowing Wells,Flowing Wells,AZ,Arizona,Pima,32.2937,-111.011
Calhoun,Calhoun,GA,Georgia,Gordon,34.491,-84.9386
North Decatur,North Decatur,GA,Georgia,DeKalb,33.8074,-84.2889
Hinsdale,Hinsdale,IL,Illinois,DuPage,41.8007,-87.9273
Bellaire,Bellaire,TX,Texas,Harris,29.704,-95.4621
Pinewood,Pinewood,FL,Florida,Miami-Dade,25.8697,-80.2174
Fairview Park,Fairview Park,OH,Ohio,Cuyahoga,41.4419,-81.853
Graham,Graham,NC,North Carolina,Alamance,36.0589,-79.3894
Beckley,Beckley,WV,West Virginia,Raleigh,37.7877,-81.1841
Manassas Park,Manassas Park,VA,Virginia,Manassas Park,38.7709,-77.4429
Easton,Easton,MD,Maryland,Talbot,38.776,-76.0701
Kaukauna,Kaukauna,WI,Wisconsin,Outagamie,44.2773,-88.2641
